2025.11.19	00:00	1.05505	1.05509	1.05491	1.05502	433
2025.11.19	01:00	1.05475	1.05481	1.05468	1.05468	281
2025.11.19	02:00	1.05538	1.05568	1.05515	1.05528	460
2025.11.19	03:00	1.05535	1.05549	1.05519	1.05542	281
2025.11.19	04:00	1.05591	1.05625	1.05588	1.05612	463
2025.11.19	05:00	1.05604	1.05611	1.05603	1.05611	430
2025.11.19	06:00	1.05628	1.05651	1.05612	1.05635	478
2025.11.19	07:00	1.05623	1.05626	1.05593	1.05622	69
2025.11.19	08:00	1.05623	1.05641	1.05619	1.05627	449
2025.11.19	09:00	1.05603	1.05613	1.05594	1.05599	260
2025.11.19	10:00	1.05585	1.05616	1.05569	1.05609	318
2025.11.19	11:00	1.05638	1.05653	1.05636	1.05643	65
2025.11.19	12:00	1.0564	1.05657	1.0561	1.0563	281
2025.11.19	13:00	1.05607	1.05618	1.05596	1.05608	339
2025.11.19	14:00	1.05623	1.05631	1.05608	1.05616	362
2025.11.19	15:00	1.05608	1.05612	1.05597	1.0561	171
2025.11.19	16:00	1.05692	1.057	1.05672	1.05684	299
2025.11.19	17:00	1.05709	1.05739	1.05689	1.05701	173
2025.11.19	18:00	1.05671	1.05692	1.05666	1.05673	366
2025.11.19	19:00	1.05669	1.05682	1.05651	1.05652	208
2025.11.19	20:00	1.05588	1.05603	1.05585	1.05601	82
2025.11.19	21:00	1.05587	1.05621	1.05581	1.05597	320
2025.11.19	22:00	1.05569	1.05578	1.05547	1.05566	157
2025.11.19	23:00	1.05595	1.05624	1.0559	1.05603	115
2025.11.20	00:00	1.05592	1.05605	1.05581	1.056	56
2025.11.20	01:00	1.0562	1.05642	1.05609	1.05623	257
2025.11.20	02:00	1.05618	1.05662	1.05585	1.05603	280
2025.11.20	03:00	1.05609	1.0563	1.05588	1.05592	223
2025.11.20	04:00	1.05587	1.05605	1.05573	1.05583	493
2025.11.20	05:00	1.0564	1.05654	1.05633	1.05639	200
2025.11.20	06:00	1.05556	1.05573	1.05546	1.05553	315
2025.11.20	07:00	1.05615	1.05616	1.05608	1.05608	144
2025.11.20	08:00	1.05619	1.05632	1.05602	1.05616	230
2025.11.20	09:00	1.05586	1.05598	1.05573	1.05587	89
