2025.11.19	00:00	0.66425	0.66437	0.66394	0.66418	409
2025.11.19	01:00	0.66437	0.66461	0.66436	0.6645	434
2025.11.19	02:00	0.66439	0.66455	0.66432	0.66442	216
2025.11.19	03:00	0.66478	0.6648	0.66458	0.6648	61
2025.11.19	04:00	0.66518	0.66528	0.66506	0.66513	435
2025.11.19	05:00	0.66514	0.66526	0.66501	0.66513	303
2025.11.19	06:00	0.66543	0.66558	0.66532	0.6654	213
2025.11.19	07:00	0.66594	0.66601	0.66574	0.66593	483
2025.11.19	08:00	0.66612	0.6664	0.66598	0.66613	207
2025.11.19	09:00	0.66623	0.66638	0.66607	0.6661	230
2025.11.19	10:00	0.66627	0.66653	0.66623	0.66639	307
2025.11.19	11:00	0.66618	0.66632	0.66612	0.66616	230
2025.11.19	12:00	0.66641	0.66675	0.66622	0.6663	246
2025.11.19	13:00	0.66638	0.66655	0.66627	0.66641	399
2025.11.19	14:00	0.66658	0.66665	0.66635	0.66651	288
2025.11.19	15:00	0.66658	0.66672	0.66652	0.66658	237
2025.11.19	16:00	0.6666	0.66679	0.66649	0.66664	295
2025.11.19	17:00	0.66658	0.66666	0.6665	0.66657	359
2025.11.19	18:00	0.66658	0.66664	0.66643	0.66656	128
2025.11.19	19:00	0.66649	0.66657	0.66642	0.6665	180
2025.11.19	20:00	0.66635	0.66649	0.66596	0.66627	361
2025.11.19	21:00	0.66645	0.66658	0.6664	0.66647	334
2025.11.19	22:00	0.66638	0.66644	0.66622	0.6663	417
2025.11.19	23:00	0.66619	0.66648	0.66599	0.66613	188
2025.11.20	00:00	0.66604	0.6662	0.66597	0.666	75
2025.11.20	01:00	0.66615	0.66633	0.66611	0.66613	325
2025.11.20	02:00	0.66596	0.66615	0.66575	0.66592	166
2025.11.20	03:00	0.66612	0.6662	0.66606	0.66614	162
2025.11.20	04:00	0.66569	0.666	0.66558	0.66577	92
2025.11.20	05:00	0.66612	0.66625	0.6661	0.66617	472
2025.11.20	06:00	0.6662	0.66638	0.66609	0.66612	51
2025.11.20	07:00	0.66592	0.66605	0.6657	0.66577	112
2025.11.20	08:00	0.66545	0.66566	0.66523	0.66539	109
2025.11.20	09:00	0.66565	0.66573	0.66553	0.66567	272
2025.11.20	10:00	0.66556	0.66577	0.66541	0.66567	68
2025.11.20	11:00	0.66559	0.66564	0.66538	0.66552	294
